word,tag,x_coord,y_coord,count,frequence,opacity,pos_tag,true_tag
Dessert,Noun,46.53,26.93,62,3.54e-05,0.7000000000000001,NN,noun
Spiders,Noun,84.5,-37.16,62,3.54e-05,0.7000000000000001,NNS,noun
Msn,Proper Noun,-74.1,54.73,62,3.54e-05,0.7000000000000001,NNP,proper noun
Grand,Adjective,-2.31,27.02,62,3.54e-05,0.7000000000000001,JJ,adjective
Melissa,Proper Noun,-62.54,70.34,62,3.54e-05,0.7000000000000001,NNP,proper noun
Emmanuel,Proper Noun,-2.24,100.14,62,3.54e-05,0.7000000000000001,NNP,proper noun
Reasons,Noun,-12.06,82.99,62,3.54e-05,0.7000000000000001,NNS,noun
Nightmare,Noun,76.05,-6.46,62,3.54e-05,0.7000000000000001,NN,noun
Rubbing,Verb,45.24,76.42,62,3.54e-05,0.7000000000000001,VBG,verb
Panicked,Verb,-1.24,60.89,62,3.54e-05,0.7000000000000001,VBD,verb
Condition,Noun,1.11,76.0,62,3.54e-05,0.7000000000000001,NN,noun
Entourage,Proper Noun,-73.23,53.48,62,3.54e-05,0.7000000000000001,NNP,proper noun
Evidence,Noun,37.85,-60.63,62,3.54e-05,0.7000000000000001,NN,noun
Aisles,Noun,6.57,10.15,62,3.54e-05,0.7000000000000001,NNS,noun
Admire,Verb,46.61,5.77,62,3.54e-05,0.7000000000000001,VBP,verb
Fuzzy,Adjective,46.44,-2.07,62,3.54e-05,0.7000000000000001,JJ,adjective
Insist,Verb,12.33,82.23,62,3.54e-05,0.7000000000000001,VBP,verb
Unless,Other,-18.42,65.84,62,3.54e-05,0.7000000000000001,IN,other
Jenny,Proper Noun,-40.06,49.69,61,3.48e-05,0.7000000000000001,NNP,proper noun
Rocking,Verb,17.16,-36.17,61,3.48e-05,0.7000000000000001,VBG,verb
Nelling,Proper Noun,-3.92,40.01,61,3.48e-05,0.7000000000000001,NNP,proper noun
24I,Noun,-17.45,19.93,61,3.48e-05,0.7000000000000001,NN,noun
Apple,Noun,46.27,20.1,61,3.48e-05,0.7000000000000001,NN,noun
Grandfather,Noun,-13.86,49.04,61,3.48e-05,0.7000000000000001,NN,noun
Session,Noun,-41.86,68.31,61,3.48e-05,0.7000000000000001,NN,noun
Weapon,Noun,84.03,-20.76,61,3.48e-05,0.7000000000000001,NN,noun
Spraying,Verb,58.06,-32.23,61,3.48e-05,0.7000000000000001,VBG,verb
California,Proper Noun,7.09,26.03,61,3.48e-05,0.7000000000000001,NNP,proper noun
Repair,Noun,17.49,18.87,61,3.48e-05,0.7000000000000001,NN,noun
Crocodile,Noun,48.98,-29.49,61,3.48e-05,0.7000000000000001,NN,noun
Mentally,Adverb,-1.41,75.07,61,3.48e-05,0.7000000000000001,RB,adverb
Bites,Verb,62.85,-12.21,61,3.48e-05,0.7000000000000001,VBZ,verb
Explode,Verb,82.43,-22.2,61,3.48e-05,0.7000000000000001,VB,verb
Belongs,Verb,-17.58,52.12,61,3.48e-05,0.7000000000000001,VBZ,verb
Retarded,Adjective,-1.53,74.83,61,3.48e-05,0.7000000000000001,JJ,adjective
Backing,Verb,45.07,-60.95,61,3.48e-05,0.7000000000000001,VBG,verb
Caravan,Noun,12.3,43.74,61,3.48e-05,0.7000000000000001,NN,noun
Joy,Noun,23.12,64.6,61,3.48e-05,0.7000000000000001,NN,noun
Relaxed,Adjective,22.59,73.13,61,3.48e-05,0.7000000000000001,JJ,adjective
Behavior,Noun,-2.78,82.55,61,3.48e-05,0.7000000000000001,NN,noun
Hammer,Noun,66.78,-14.19,61,3.48e-05,0.7000000000000001,NN,noun
Explosion,Noun,79.94,-45.92,61,3.48e-05,0.7000000000000001,NN,noun
Hector,Proper Noun,-36.51,34.19,61,3.48e-05,0.7000000000000001,NNP,proper noun
Needing,Verb,-62.16,-8.47,61,3.48e-05,0.7000000000000001,VBG,verb
Bugs,Noun,53.3,-38.37,61,3.48e-05,0.7000000000000001,NNS,noun
17We,Noun,-4.88,8.68,61,3.48e-05,0.7000000000000001,NN,noun
Christine,Proper Noun,12.82,47.92,61,3.48e-05,0.7000000000000001,NNP,proper noun
Drill,Noun,41.73,-41.19,61,3.48e-05,0.7000000000000001,NN,noun
Hired,Verb,-39.43,70.69,61,3.48e-05,0.7000000000000001,VBN,verb
France,Proper Noun,-73.93,44.4,61,3.48e-05,0.7000000000000001,NNP,proper noun
Carol,Proper Noun,-7.47,32.2,61,3.48e-05,0.7000000000000001,NNP,proper noun
Mexico,Proper Noun,-46.89,32.96,61,3.48e-05,0.7000000000000001,NNP,proper noun
Lou,Proper Noun,-82.02,38.5,61,3.48e-05,0.7000000000000001,NNP,proper noun
Conscious,Adjective,9.54,59.49,61,3.48e-05,0.7000000000000001,JJ,adjective
Hallways,Noun,79.96,41.8,61,3.48e-05,0.7000000000000001,NNS,noun
Shampoo,Noun,55.87,6.6,61,3.48e-05,0.7000000000000001,NN,noun
Cane,Noun,37.81,-15.81,61,3.48e-05,0.7000000000000001,NN,noun
Average,Adjective,-56.42,47.96,61,3.48e-05,0.7000000000000001,JJ,adjective
Racing,Verb,77.61,-53.1,61,3.48e-05,0.7000000000000001,VBG,verb
Ah,Proper Noun,-45.94,14.0,61,3.48e-05,0.7000000000000001,NNP,proper noun
Worn,Verb,44.8,-2.34,61,3.48e-05,0.7000000000000001,VBN,verb
Strangers,Noun,-22.66,-42.99,61,3.48e-05,0.7000000000000001,NNS,noun
Policeman,Noun,47.24,-72.2,61,3.48e-05,0.7000000000000001,NN,noun
Issue,Noun,-22.49,70.45,61,3.48e-05,0.7000000000000001,NN,noun
Schools,Noun,-49.32,82.34,61,3.48e-05,0.7000000000000001,NNS,noun
Chin,Noun,45.99,75.35,61,3.48e-05,0.7000000000000001,NN,noun
Dim,Adjective,47.15,-21.84,60,3.43e-05,0.7000000000000001,JJ,adjective
Turkey,Noun,41.91,31.36,60,3.43e-05,0.7000000000000001,NN,noun
Wednesday,Proper Noun,-23.12,97.26,60,3.43e-05,0.7000000000000001,NNP,proper noun
Military,Adjective,79.57,-12.39,60,3.43e-05,0.7000000000000001,JJ,adjective
Prevent,Verb,33.34,-39.53,60,3.43e-05,0.7000000000000001,VB,verb
Brake,Noun,105.18,-29.08,60,3.43e-05,0.7000000000000001,NN,noun
Rise,Noun,69.98,-53.92,60,3.43e-05,0.7000000000000001,NN,noun
Becoming,Verb,2.51,61.08,60,3.43e-05,0.7000000000000001,VBG,verb
Jesus,Proper Noun,-34.1,8.79,60,3.43e-05,0.7000000000000001,NNP,proper noun
Poking,Verb,46.99,-40.35,60,3.43e-05,0.7000000000000001,VBG,verb
Episodes,Noun,-64.66,56.03,60,3.43e-05,0.7000000000000001,NNS,noun
Impossible,Adjective,-3.04,61.13,60,3.43e-05,0.7000000000000001,JJ,adjective
Correctly,Adverb,-24.94,62.32,60,3.43e-05,0.7000000000000001,RB,adverb
Buried,Verb,56.91,-35.55,60,3.43e-05,0.7000000000000001,VBN,verb
Spader,Proper Noun,-67.03,60.91,60,3.43e-05,0.7000000000000001,NNP,proper noun
Deeper,Adjective,70.74,-54.93,60,3.43e-05,0.7000000000000001,JJR,adjective
Rode,Verb,64.05,-71.55,60,3.43e-05,0.7000000000000001,VBP,verb
14,Other,-49.99,52.06,60,3.43e-05,0.7000000000000001,CD,other
Spit,Verb,63.24,-12.69,60,3.43e-05,0.7000000000000001,VB,verb
600,Other,-19.88,94.58,60,3.43e-05,0.7000000000000001,CD,other
Nasty,Adjective,37.98,-28.68,60,3.43e-05,0.7000000000000001,JJ,adjective
Flooded,Verb,69.32,-57.69,60,3.43e-05,0.7000000000000001,VBN,verb
Acquaintance,Noun,-16.02,34.87,60,3.43e-05,0.7000000000000001,NN,noun
Literally,Adverb,35.89,-33.97,60,3.43e-05,0.7000000000000001,RB,adverb
Formal,Adjective,34.97,-3.1,60,3.43e-05,0.7000000000000001,JJ,adjective
Cookie,Noun,48.52,24.34,60,3.43e-05,0.7000000000000001,NN,noun
Pan,Noun,54.71,19.05,60,3.43e-05,0.7000000000000001,NN,noun
Writer,Noun,-33.98,60.05,60,3.43e-05,0.7000000000000001,NN,noun
Degree,Noun,-40.63,72.26,60,3.43e-05,0.7000000000000001,NN,noun
Smelled,Verb,41.23,-22.25,60,3.43e-05,0.7000000000000001,VBD,verb
Pacey,Proper Noun,-79.85,60.24,60,3.43e-05,0.7000000000000001,NNP,proper noun
Voices,Noun,-59.88,39.79,60,3.43e-05,0.7000000000000001,NNS,noun
Poured,Verb,50.36,-22.76,60,3.43e-05,0.7000000000000001,VBD,verb
Bat,Noun,75.16,-37.96,60,3.43e-05,0.7000000000000001,NN,noun
Bee,Noun,59.47,6.81,60,3.43e-05,0.7000000000000001,NN,noun
Shrug,Verb,1.14,81.0,60,3.43e-05,0.7000000000000001,VBP,verb
Locks,Noun,88.39,-1.33,60,3.43e-05,0.7000000000000001,NNS,noun
Orders,Noun,23.54,35.28,60,3.43e-05,0.7000000000000001,NNS,noun
Jail,Noun,13.54,9.32,60,3.43e-05,0.7000000000000001,NN,noun
Intended,Verb,-57.02,15.09,60,3.43e-05,0.7000000000000001,VBN,verb
Aaron,Proper Noun,-58.2,41.9,60,3.43e-05,0.7000000000000001,NNP,proper noun
Backpack,Noun,34.25,-0.6,60,3.43e-05,0.7000000000000001,NN,noun
Stare,Verb,14.37,63.13,60,3.43e-05,0.7000000000000001,VBP,verb
Marshall,Proper Noun,-80.86,59.68,60,3.43e-05,0.7000000000000001,NNP,proper noun
Arriving,Verb,-20.05,25.39,59,3.37e-05,0.7000000000000001,VBG,verb
Owners,Noun,10.25,19.31,59,3.37e-05,0.7000000000000001,NNS,noun
Rodney,Proper Noun,-89.74,34.99,59,3.37e-05,0.7000000000000001,NNP,proper noun
Waiter,Noun,36.61,25.25,59,3.37e-05,0.7000000000000001,NN,noun
Strips,Noun,73.01,12.78,59,3.37e-05,0.7000000000000001,NNS,noun
Excellent,Adjective,-8.18,79.04,59,3.37e-05,0.7000000000000001,JJ,adjective
Randomly,Adverb,-16.22,-1.58,59,3.37e-05,0.7000000000000001,RB,adverb
Referring,Verb,-64.37,22.2,59,3.37e-05,0.7000000000000001,VBG,verb
Dvd,Proper Noun,-57.54,54.49,59,3.37e-05,0.7000000000000001,NNP,proper noun
Shining,Verb,61.91,-40.78,59,3.37e-05,0.7000000000000001,VBG,verb
Argue,Verb,10.16,81.05,59,3.37e-05,0.7000000000000001,VBP,verb
Trap,Noun,79.48,-20.55,59,3.37e-05,0.7000000000000001,NN,noun
Ignoring,Verb,-65.89,22.58,59,3.37e-05,0.7000000000000001,VBG,verb
Pin,Noun,47.83,-12.29,59,3.37e-05,0.7000000000000001,NN,noun
45,Other,16.97,35.76,59,3.37e-05,0.7000000000000001,CD,other
Receive,Verb,-32.64,55.62,59,3.37e-05,0.7000000000000001,VB,verb
Skiing,Verb,4.74,27.58,59,3.37e-05,0.7000000000000001,VBG,verb
Pockets,Noun,40.79,11.06,59,3.37e-05,0.7000000000000001,NNS,noun
Loft,Noun,46.09,-19.98,59,3.37e-05,0.7000000000000001,NN,noun
Beans,Noun,49.47,24.2,59,3.37e-05,0.7000000000000001,NNS,noun
Rushed,Verb,-46.57,-42.29,59,3.37e-05,0.7000000000000001,VBD,verb
Coaster,Noun,111.73,-33.0,59,3.37e-05,0.7000000000000001,NN,noun
Repeated,Verb,2.61,85.08,59,3.37e-05,0.7000000000000001,VBD,verb
Available,Adjective,-25.01,70.89,59,3.37e-05,0.7000000000000001,JJ,adjective
Stepping,Verb,74.78,-55.22,59,3.37e-05,0.7000000000000001,VBG,verb
Videos,Noun,-52.0,55.99,59,3.37e-05,0.7000000000000001,NNS,noun
Effects,Noun,42.33,-35.62,59,3.37e-05,0.7000000000000001,NNS,noun
Document,Noun,-39.55,96.38,59,3.37e-05,0.7000000000000001,NN,noun
Andrea,Proper Noun,-66.75,22.78,59,3.37e-05,0.7000000000000001,NNP,proper noun
Bum,Noun,58.79,-6.28,59,3.37e-05,0.7000000000000001,NN,noun
Sneaking,Verb,35.41,-45.52,59,3.37e-05,0.7000000000000001,VBG,verb
Boot,Noun,-14.82,-69.06,59,3.37e-05,0.7000000000000001,NN,noun
Tire,Noun,102.06,-30.05,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Identify,Verb,-11.16,65.46,58,3.3100000000000005e-05,0.7000000000000001,VB,verb
Bucket,Noun,54.79,-17.3,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Hilary,Proper Noun,-3.18,38.52,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Blocking,Verb,73.12,-60.97,58,3.3100000000000005e-05,0.7000000000000001,VBG,verb
Firmly,Adverb,3.35,73.4,58,3.3100000000000005e-05,0.7000000000000001,RB,adverb
Warned,Verb,5.2,5.52,58,3.3100000000000005e-05,0.7000000000000001,VBD,verb
Tennant,Proper Noun,-69.59,54.22,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Pad,Noun,25.58,25.15,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Python,Proper Noun,-77.53,51.06,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Reilly,Proper Noun,-52.6,88.66,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Oven,Noun,49.14,22.1,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Sales,Noun,29.61,22.32,58,3.3100000000000005e-05,0.7000000000000001,NNS,noun
Shoots,Verb,81.24,-29.4,58,3.3100000000000005e-05,0.7000000000000001,VBZ,verb
Hacker,Proper Noun,0.06,38.99,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Terribly,Adverb,10.21,66.74,58,3.3100000000000005e-05,0.7000000000000001,RB,adverb
Issues,Noun,-25.44,73.04,58,3.3100000000000005e-05,0.7000000000000001,NNS,noun
Inner,Adjective,68.53,-27.23,58,3.3100000000000005e-05,0.7000000000000001,JJ,adjective
Bitten,Verb,37.92,-35.11,58,3.3100000000000005e-05,0.7000000000000001,VBN,verb
Luck,Noun,-72.99,-3.0,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Rising,Verb,70.01,-53.72,58,3.3100000000000005e-05,0.7000000000000001,VBG,verb
Believed,Verb,-68.22,28.69,58,3.3100000000000005e-05,0.7000000000000001,VBD,verb
Popcorn,Noun,45.0,20.13,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Wing,Noun,13.68,1.24,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Urine,Noun,54.58,-16.94,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Spike,Proper Noun,-78.27,43.83,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Consider,Verb,-65.31,12.53,58,3.3100000000000005e-05,0.7000000000000001,VB,verb
Checks,Noun,39.91,40.14,58,3.3100000000000005e-05,0.7000000000000001,NNS,noun
Microwave,Noun,57.39,12.96,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Considered,Verb,-25.0,77.1,58,3.3100000000000005e-05,0.7000000000000001,VBN,verb
Christian,Proper Noun,-68.5,48.63,58,3.3100000000000005e-05,0.7000000000000001,NNP,proper noun
Boobs,Noun,51.14,-10.24,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Testing,Verb,-22.81,62.44,58,3.3100000000000005e-05,0.7000000000000001,VBG,verb
Combination,Noun,15.81,25.96,58,3.3100000000000005e-05,0.7000000000000001,NN,noun
Click,Verb,-5.89,58.07,58,3.3100000000000005e-05,0.7000000000000001,VB,verb
Protest,Verb,-2.23,71.96,58,3.3100000000000005e-05,0.7000000000000001,VBP,verb
23,Other,-0.86,17.6,58,3.3100000000000005e-05,0.7000000000000001,CD,other
Pens,Noun,29.0,24.58,58,3.3100000000000005e-05,0.7000000000000001,NNS,noun
Creating,Verb,-33.56,63.57,58,3.3100000000000005e-05,0.7000000000000001,VBG,verb
Snowy,Adjective,66.83,-68.95,58,3.3100000000000005e-05,0.7000000000000001,JJ,adjective
Mixing,Verb,10.84,-14.54,58,3.3100000000000005e-05,0.7000000000000001,VBG,verb
Item,Noun,29.1,24.54,57,3.26e-05,0.7000000000000001,NN,noun
Potter,Proper Noun,-80.71,53.59,57,3.26e-05,0.7000000000000001,NNP,proper noun
Website,Noun,-40.18,94.9,57,3.26e-05,0.7000000000000001,NN,noun
Rushes,Verb,60.69,-22.49,57,3.26e-05,0.7000000000000001,VBZ,verb
Toddler,Noun,-20.15,48.41,57,3.26e-05,0.7000000000000001,NN,noun
Waving,Verb,24.94,-48.59,57,3.26e-05,0.7000000000000001,VBG,verb
Deliver,Verb,8.99,15.72,57,3.26e-05,0.7000000000000001,VB,verb
Ladys,Noun,-10.73,1.97,57,3.26e-05,0.7000000000000001,NN,noun
Determined,Verb,8.17,91.23,57,3.26e-05,0.7000000000000001,VBN,verb
Costs,Verb,40.67,34.77,57,3.26e-05,0.7000000000000001,VBZ,verb
Thrilled,Adjective,-48.44,36.62,57,3.26e-05,0.7000000000000001,JJ,adjective
Washed,Verb,52.44,-20.42,57,3.26e-05,0.7000000000000001,VBN,verb
Pancakes,Noun,44.2,25.79,57,3.26e-05,0.7000000000000001,NNS,noun
Fires,Noun,75.47,-36.27,57,3.26e-05,0.7000000000000001,NNS,noun
Blinds,Noun,31.84,-69.63,57,3.26e-05,0.7000000000000001,NNS,noun
Relief,Noun,-8.29,-8.84,57,3.26e-05,0.7000000000000001,NN,noun
Warning,Noun,38.64,-65.31,57,3.26e-05,0.7000000000000001,NN,noun
Toss,Verb,38.56,-17.98,57,3.26e-05,0.7000000000000001,VBP,verb
17,Other,-51.76,48.24,57,3.26e-05,0.7000000000000001,CD,other
Theresa,Proper Noun,-16.56,42.86,57,3.26e-05,0.7000000000000001,NNP,proper noun
Originally,Adverb,-45.97,8.14,57,3.26e-05,0.7000000000000001,RB,adverb
Sending,Verb,-74.03,14.11,57,3.26e-05,0.7000000000000001,VBG,verb
Daylight,Noun,47.5,-23.22,57,3.26e-05,0.7000000000000001,NN,noun
Devil,Noun,42.35,-35.07,57,3.26e-05,0.7000000000000001,NN,noun
Gang,Noun,81.77,-12.29,57,3.26e-05,0.7000000000000001,NN,noun
Counting,Verb,19.7,38.99,57,3.26e-05,0.7000000000000001,VBG,verb
Popular,Adjective,-47.76,59.11,57,3.26e-05,0.7000000000000001,JJ,adjective
Yams,Proper Noun,0.87,38.22,57,3.26e-05,0.7000000000000001,NNP,proper noun
Helen,Proper Noun,-64.31,60.52,57,3.26e-05,0.7000000000000001,NNP,proper noun
Bride,Noun,41.18,-1.62,57,3.26e-05,0.7000000000000001,NN,noun
Shotgun,Noun,81.24,-29.46,57,3.26e-05,0.7000000000000001,NN,noun
Poke,Verb,58.45,-20.91,57,3.26e-05,0.7000000000000001,VBD,verb
Millie,Proper Noun,-10.25,48.53,57,3.26e-05,0.7000000000000001,NNP,proper noun
Beating,Verb,71.19,-7.99,57,3.26e-05,0.7000000000000001,VBG,verb
Holy,Proper Noun,-5.49,30.17,56,3.2e-05,0.7000000000000001,NNP,proper noun
Challenge,Noun,-12.9,62.71,56,3.2e-05,0.7000000000000001,NN,noun
Bump,Noun,65.62,-25.52,56,3.2e-05,0.7000000000000001,NN,noun
Remain,Verb,73.51,-17.22,56,3.2e-05,0.7000000000000001,VBP,verb
Dee,Proper Noun,59.47,6.84,56,3.2e-05,0.7000000000000001,NNP,proper noun
Stab,Verb,85.06,-22.77,56,3.2e-05,0.7000000000000001,VB,verb
Subject,Noun,-29.97,74.47,56,3.2e-05,0.7000000000000001,NN,noun
Imdb,Proper Noun,-54.92,63.14,56,3.2e-05,0.7000000000000001,NNP,proper noun
Exposed,Verb,42.74,-14.37,56,3.2e-05,0.7000000000000001,VBN,verb
Bass,Noun,65.79,-49.38,56,3.2e-05,0.7000000000000001,NN,noun
Awaken,Verb,21.59,58.25,56,3.2e-05,0.7000000000000001,VBP,verb
Switched,Verb,12.51,-33.38,56,3.2e-05,0.7000000000000001,VBD,verb
Accepted,Verb,-37.74,71.56,56,3.2e-05,0.7000000000000001,VBN,verb
Vertical,Adjective,68.47,-34.05,56,3.2e-05,0.7000000000000001,JJ,adjective
Gloves,Noun,34.11,-0.67,56,3.2e-05,0.7000000000000001,NNS,noun
Hundred,Other,16.58,37.11,56,3.2e-05,0.7000000000000001,CD,other
Folder,Noun,25.9,21.77,56,3.2e-05,0.7000000000000001,NN,noun
Heaven,Verb,-27.6,12.23,56,3.2e-05,0.7000000000000001,VB,verb
Spenny,Proper Noun,-76.66,57.12,56,3.2e-05,0.7000000000000001,NNP,proper noun
Colin,Proper Noun,-76.17,40.89,56,3.2e-05,0.7000000000000001,NNP,proper noun
Cuddle,Verb,23.47,73.94,56,3.2e-05,0.7000000000000001,VBP,verb
Monty,Proper Noun,-77.53,51.06,56,3.2e-05,0.7000000000000001,NNP,proper noun
Wheres,Other,-36.41,37.5,56,3.2e-05,0.7000000000000001,IN,other
Williams,Proper Noun,-41.12,48.13,56,3.2e-05,0.7000000000000001,NNP,proper noun
Copies,Noun,-38.17,99.59,56,3.2e-05,0.7000000000000001,NNS,noun
Dwarf,Proper Noun,-62.46,53.23,56,3.2e-05,0.7000000000000001,NNP,proper noun
Cigarettes,Noun,23.31,30.78,56,3.2e-05,0.7000000000000001,NNS,noun
Hannah,Proper Noun,-57.21,77.83,56,3.2e-05,0.7000000000000001,NNP,proper noun
Attacking,Verb,71.39,-14.81,56,3.2e-05,0.7000000000000001,VBG,verb
Chubby,Noun,51.27,-5.11,56,3.2e-05,0.7000000000000001,NN,noun
Julie,Proper Noun,-40.49,40.83,56,3.2e-05,0.7000000000000001,NNP,proper noun
Rate,Noun,-13.93,62.16,56,3.2e-05,0.7000000000000001,NN,noun
Squares,Noun,72.74,12.69,56,3.2e-05,0.7000000000000001,NNS,noun
Marks,Noun,-4.25,15.38,56,3.2e-05,0.7000000000000001,NNS,noun
Disc,Noun,33.94,42.17,55,3.14e-05,0.7000000000000001,NN,noun
Electric,Adjective,44.48,-22.67,55,3.14e-05,0.7000000000000001,JJ,adjective
Maid,Noun,11.47,39.77,55,3.14e-05,0.7000000000000001,NN,noun
Collecting,Verb,36.41,19.03,55,3.14e-05,0.7000000000000001,VBG,verb
Materials,Noun,17.11,13.38,55,3.14e-05,0.7000000000000001,NNS,noun
Witch,Noun,44.99,-37.76,55,3.14e-05,0.7000000000000001,NN,noun
Counselors,Noun,-40.43,76.09,55,3.14e-05,0.7000000000000001,NNS,noun
Lloyd,Proper Noun,-12.6,43.02,55,3.14e-05,0.7000000000000001,NNP,proper noun
Vaguely,Adverb,-36.05,43.61,55,3.14e-05,0.7000000000000001,RB,adverb
Trucks,Noun,78.38,-53.7,55,3.14e-05,0.7000000000000001,NNS,noun
Emotional,Adjective,6.92,76.43,55,3.14e-05,0.7000000000000001,JJ,adjective
Master,Noun,14.53,17.34,55,3.14e-05,0.7000000000000001,NN,noun
Atmosphere,Noun,-20.33,23.99,55,3.14e-05,0.7000000000000001,NN,noun
Title,Noun,-29.81,67.3,55,3.14e-05,0.7000000000000001,NN,noun
Nancy,Proper Noun,-85.49,0.14,55,3.14e-05,0.7000000000000001,NNP,proper noun
Wrapping,Verb,55.84,17.85,55,3.14e-05,0.7000000000000001,VBG,verb
Clothed,Verb,57.75,-10.4,55,3.14e-05,0.7000000000000001,VBN,verb
Diving,Verb,67.57,-55.01,55,3.14e-05,0.7000000000000001,VBG,verb
Maintenance,Noun,-6.37,-42.32,55,3.14e-05,0.7000000000000001,NN,noun
Aim,Verb,85.41,-21.01,55,3.14e-05,0.7000000000000001,VBP,verb
Download,Verb,-57.69,55.54,55,3.14e-05,0.7000000000000001,VB,verb
Sympathetic,Adjective,2.82,79.3,55,3.14e-05,0.7000000000000001,JJ,adjective
Individual,Adjective,47.91,49.36,55,3.14e-05,0.7000000000000001,JJ,adjective
Tummy,Noun,56.65,-5.98,55,3.14e-05,0.7000000000000001,NN,noun
Convertible,Adjective,48.2,-84.04,55,3.14e-05,0.7000000000000001,JJ,adjective
Entering,Verb,16.23,-73.09,55,3.14e-05,0.7000000000000001,VBG,verb
Cruise,Noun,-3.38,12.76,55,3.14e-05,0.7000000000000001,NN,noun
Fashion,Noun,51.61,-7.82,55,3.14e-05,0.7000000000000001,NN,noun
Tuesday,Proper Noun,-22.46,98.31,55,3.14e-05,0.7000000000000001,NNP,proper noun
Focus,Noun,-26.31,53.32,55,3.14e-05,0.7000000000000001,NN,noun
Gymnasium,Noun,-5.44,33.27,55,3.14e-05,0.7000000000000001,NN,noun
Remarks,Noun,-8.33,76.97,55,3.14e-05,0.7000000000000001,NNS,noun
Instrument,Noun,-32.59,83.93,55,3.14e-05,0.7000000000000001,NN,noun
Illness,Noun,4.1,77.54,55,3.14e-05,0.7000000000000001,NN,noun
Childhood,Noun,-39.51,48.44,55,3.14e-05,0.7000000000000001,NN,noun
Rang,Noun,-77.97,4.44,55,3.14e-05,0.7000000000000001,NN,noun
Jessica,Proper Noun,-58.97,43.07,55,3.14e-05,0.7000000000000001,NNP,proper noun
Slam,Verb,73.9,-26.89,55,3.14e-05,0.7000000000000001,VB,verb
Rice,Noun,44.94,22.81,55,3.14e-05,0.7000000000000001,NN,noun
Grandmother,Noun,-14.33,43.33,55,3.14e-05,0.7000000000000001,NN,noun
Groceries,Noun,33.6,27.02,55,3.14e-05,0.7000000000000001,NNS,noun
Amusement,Noun,56.31,-78.77,55,3.14e-05,0.7000000000000001,NN,noun
Relative,Noun,-19.42,38.85,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Stool,Noun,43.44,-17.19,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Coats,Noun,25.27,15.57,54,3.0799999999999996e-05,0.7000000000000001,NNS,noun
Tires,Noun,102.27,-30.05,54,3.0799999999999996e-05,0.7000000000000001,NNS,noun
Checkout,Noun,33.8,22.65,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Grateful,Adjective,-61.31,-1.24,54,3.0799999999999996e-05,0.7000000000000001,JJ,adjective
Stranger,Noun,-33.27,41.87,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Column,Noun,46.03,49.21,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Factory,Noun,-3.22,8.24,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Marijuana,Noun,-58.84,23.27,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Yards,Noun,78.24,-55.61,54,3.0799999999999996e-05,0.7000000000000001,NNS,noun
Cs,Proper Noun,-17.46,60.24,54,3.0799999999999996e-05,0.7000000000000001,NNP,proper noun
Straw,Noun,54.68,-30.48,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Frantically,Adverb,46.95,-40.64,54,3.0799999999999996e-05,0.7000000000000001,RB,adverb
Kit,Proper Noun,-69.26,52.34,54,3.0799999999999996e-05,0.7000000000000001,NNP,proper noun
Reddings,Proper Noun,4.28,44.94,54,3.0799999999999996e-05,0.7000000000000001,NNP,proper noun
Paintings,Noun,38.88,5.76,54,3.0799999999999996e-05,0.7000000000000001,NNS,noun
Battery,Noun,31.21,17.39,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Junior,Adjective,-6.97,36.63,54,3.0799999999999996e-05,0.7000000000000001,JJ,adjective
Notices,Verb,-31.92,35.2,54,3.0799999999999996e-05,0.7000000000000001,VBZ,verb
Ducked,Verb,77.95,-45.48,54,3.0799999999999996e-05,0.7000000000000001,VBD,verb
Cunnilingus,Noun,43.32,77.81,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Diaper,Noun,57.48,-2.99,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
Statues,Noun,71.5,12.85,54,3.0799999999999996e-05,0.7000000000000001,NNS,noun
Host,Noun,-56.47,40.65,54,3.0799999999999996e-05,0.7000000000000001,NN,noun
